,Date,Time,State,Group,Unit,Sales
6382,2020-12-16, Evening, TAS, Women,11,27500
6383,2020-12-16, Evening, TAS, Seniors,11,27500
6384,2020-12-17, Morning, WA, Kids,12,30000
6385,2020-12-17, Morning, WA, Men,13,32500
6386,2020-12-17, Morning, WA, Women,13,32500
6387,2020-12-17, Morning, WA, Seniors,8,20000
6388,2020-12-17, Afternoon, WA, Kids,7,17500
6389,2020-12-17, Afternoon, WA, Men,5,12500
6390,2020-12-17, Afternoon, WA, Women,10,25000
6391,2020-12-17, Afternoon, WA, Seniors,8,20000
6392,2020-12-17, Evening, WA, Kids,7,17500
6393,2020-12-17, Evening, WA, Men,5,12500
6394,2020-12-17, Evening, WA, Women,9,22500
6395,2020-12-17, Evening, WA, Seniors,15,37500
6396,2020-12-17, Morning, NT, Kids,5,12500
6397,2020-12-17, Morning, NT, Men,12,30000
6398,2020-12-17, Morning, NT, Women,6,15000
6399,2020-12-17, Morning, NT, Seniors,5,12500
6400,2020-12-17, Afternoon, NT, Kids,8,20000
6401,2020-12-17, Afternoon, NT, Men,12,30000
6402,2020-12-17, Afternoon, NT, Women,6,15000
6403,2020-12-17, Afternoon, NT, Seniors,10,25000
6404,2020-12-17, Evening, NT, Kids,13,32500
6405,2020-12-17, Evening, NT, Men,15,37500
6406,2020-12-17, Evening, NT, Women,14,35000
6407,2020-12-17, Evening, NT, Seniors,9,22500
6408,2020-12-17, Morning, SA, Kids,32,80000
6409,2020-12-17, Morning, SA, Men,18,45000
6410,2020-12-17, Morning, SA, Women,28,70000
6411,2020-12-17, Morning, SA, Seniors,27,67500
6412,2020-12-17, Afternoon, SA, Kids,18,45000
6413,2020-12-17, Afternoon, SA, Men,35,87500
6414,2020-12-17, Afternoon, SA, Women,30,75000
6415,2020-12-17, Afternoon, SA, Seniors,17,42500
6416,2020-12-17, Evening, SA, Kids,27,67500
6417,2020-12-17, Evening, SA, Men,15,37500
6418,2020-12-17, Evening, SA, Women,34,85000
6419,2020-12-17, Evening, SA, Seniors,26,65000
6420,2020-12-17, Morning, VIC, Kids,45,112500
6421,2020-12-17, Morning, VIC, Men,64,160000
6422,2020-12-17, Morning, VIC, Women,52,130000
6423,2020-12-17, Morning, VIC, Seniors,51,127500
6424,2020-12-17, Afternoon, VIC, Kids,30,75000
6425,2020-12-17, Afternoon, VIC, Men,44,110000
6426,2020-12-17, Afternoon, VIC, Women,52,130000
6427,2020-12-17, Afternoon, VIC, Seniors,40,100000
6428,2020-12-17, Evening, VIC, Kids,60,150000
6429,2020-12-17, Evening, VIC, Men,53,132500
6430,2020-12-17, Evening, VIC, Women,38,95000
6431,2020-12-17, Evening, VIC, Seniors,38,95000
6432,2020-12-17, Morning, QLD, Kids,10,25000
6433,2020-12-17, Morning, QLD, Men,7,17500
6434,2020-12-17, Morning, QLD, Women,19,47500
6435,2020-12-17, Morning, QLD, Seniors,13,32500
6436,2020-12-17, Afternoon, QLD, Kids,24,60000
6437,2020-12-17, Afternoon, QLD, Men,20,50000
6438,2020-12-17, Afternoon, QLD, Women,20,50000
6439,2020-12-17, Afternoon, QLD, Seniors,17,42500
6440,2020-12-17, Evening, QLD, Kids,19,47500
6441,2020-12-17, Evening, QLD, Men,17,42500
6442,2020-12-17, Evening, QLD, Women,17,42500
6443,2020-12-17, Evening, QLD, Seniors,23,57500
6444,2020-12-17, Morning, NSW, Kids,29,72500
6445,2020-12-17, Morning, NSW, Men,38,95000
6446,2020-12-17, Morning, NSW, Women,35,87500
6447,2020-12-17, Morning, NSW, Seniors,36,90000
6448,2020-12-17, Afternoon, NSW, Kids,20,50000
6449,2020-12-17, Afternoon, NSW, Men,18,45000
6450,2020-12-17, Afternoon, NSW, Women,32,80000
6451,2020-12-17, Afternoon, NSW, Seniors,35,87500
6452,2020-12-17, Evening, NSW, Kids,32,80000
6453,2020-12-17, Evening, NSW, Men,17,42500
6454,2020-12-17, Evening, NSW, Women,28,70000
6455,2020-12-17, Evening, NSW, Seniors,27,67500
6456,2020-12-17, Morning, TAS, Kids,6,15000
6457,2020-12-17, Morning, TAS, Men,14,35000
6458,2020-12-17, Morning, TAS, Women,14,35000
6459,2020-12-17, Morning, TAS, Seniors,12,30000
6460,2020-12-17, Afternoon, TAS, Kids,11,27500
6461,2020-12-17, Afternoon, TAS, Men,9,22500
6462,2020-12-17, Afternoon, TAS, Women,15,37500
6463,2020-12-17, Afternoon, TAS, Seniors,14,35000
6464,2020-12-17, Evening, TAS, Kids,12,30000
6465,2020-12-17, Evening, TAS, Men,14,35000
6466,2020-12-17, Evening, TAS, Women,14,35000
6467,2020-12-17, Evening, TAS, Seniors,13,32500
6468,2020-12-18, Morning, WA, Kids,10,25000
6469,2020-12-18, Morning, WA, Men,5,12500
6470,2020-12-18, Morning, WA, Women,10,25000
6471,2020-12-18, Morning, WA, Seniors,12,30000
6472,2020-12-18, Afternoon, WA, Kids,12,30000
6473,2020-12-18, Afternoon, WA, Men,15,37500
6474,2020-12-18, Afternoon, WA, Women,12,30000
6475,2020-12-18, Afternoon, WA, Seniors,13,32500
6476,2020-12-18, Evening, WA, Kids,14,35000
6477,2020-12-18, Evening, WA, Men,10,25000
6478,2020-12-18, Evening, WA, Women,12,30000
6479,2020-12-18, Evening, WA, Seniors,5,12500
6480,2020-12-18, Morning, NT, Kids,12,30000
6481,2020-12-18, Morning, NT, Men,8,20000
6482,2020-12-18, Morning, NT, Women,8,20000
6483,2020-12-18, Morning, NT, Seniors,7,17500
6484,2020-12-18, Afternoon, NT, Kids,10,25000
6485,2020-12-18, Afternoon, NT, Men,15,37500
6486,2020-12-18, Afternoon, NT, Women,14,35000
6487,2020-12-18, Afternoon, NT, Seniors,7,17500
6488,2020-12-18, Evening, NT, Kids,12,30000
6489,2020-12-18, Evening, NT, Men,15,37500
6490,2020-12-18, Evening, NT, Women,14,35000
6491,2020-12-18, Evening, NT, Seniors,15,37500
6492,2020-12-18, Morning, SA, Kids,18,45000
6493,2020-12-18, Morning, SA, Men,26,65000
6494,2020-12-18, Morning, SA, Women,32,80000
6495,2020-12-18, Morning, SA, Seniors,16,40000
6496,2020-12-18, Afternoon, SA, Kids,31,77500
6497,2020-12-18, Afternoon, SA, Men,25,62500
6498,2020-12-18, Afternoon, SA, Women,23,57500
6499,2020-12-18, Afternoon, SA, Seniors,27,67500
6500,2020-12-18, Evening, SA, Kids,23,57500
6501,2020-12-18, Evening, SA, Men,23,57500
6502,2020-12-18, Evening, SA, Women,29,72500
6503,2020-12-18, Evening, SA, Seniors,15,37500
6504,2020-12-18, Morning, VIC, Kids,47,117500
6505,2020-12-18, Morning, VIC, Men,42,105000
6506,2020-12-18, Morning, VIC, Women,44,110000
6507,2020-12-18, Morning, VIC, Seniors,36,90000
6508,2020-12-18, Afternoon, VIC, Kids,30,75000
6509,2020-12-18, Afternoon, VIC, Men,32,80000
6510,2020-12-18, Afternoon, VIC, Women,32,80000
6511,2020-12-18, Afternoon, VIC, Seniors,41,102500
6512,2020-12-18, Evening, VIC, Kids,48,120000
6513,2020-12-18, Evening, VIC, Men,50,125000
6514,2020-12-18, Evening, VIC, Women,34,85000
6515,2020-12-18, Evening, VIC, Seniors,34,85000
6516,2020-12-18, Morning, QLD, Kids,25,62500
6517,2020-12-18, Morning, QLD, Men,17,42500
6518,2020-12-18, Morning, QLD, Women,11,27500
6519,2020-12-18, Morning, QLD, Seniors,12,30000
6520,2020-12-18, Afternoon, QLD, Kids,9,22500
6521,2020-12-18, Afternoon, QLD, Men,11,27500
6522,2020-12-18, Afternoon, QLD, Women,7,17500
6523,2020-12-18, Afternoon, QLD, Seniors,7,17500
6524,2020-12-18, Evening, QLD, Kids,21,52500
6525,2020-12-18, Evening, QLD, Men,25,62500
6526,2020-12-18, Evening, QLD, Women,8,20000
6527,2020-12-18, Evening, QLD, Seniors,13,32500
6528,2020-12-18, Morning, NSW, Kids,44,110000
6529,2020-12-18, Morning, NSW, Men,39,97500
6530,2020-12-18, Morning, NSW, Women,42,105000
6531,2020-12-18, Morning, NSW, Seniors,29,72500
6532,2020-12-18, Afternoon, NSW, Kids,37,92500
6533,2020-12-18, Afternoon, NSW, Men,41,102500
6534,2020-12-18, Afternoon, NSW, Women,23,57500
6535,2020-12-18, Afternoon, NSW, Seniors,30,75000
6536,2020-12-18, Evening, NSW, Kids,22,55000
6537,2020-12-18, Evening, NSW, Men,37,92500
6538,2020-12-18, Evening, NSW, Women,34,85000
6539,2020-12-18, Evening, NSW, Seniors,41,102500
6540,2020-12-18, Morning, TAS, Kids,6,15000
6541,2020-12-18, Morning, TAS, Men,11,27500
6542,2020-12-18, Morning, TAS, Women,6,15000
6543,2020-12-18, Morning, TAS, Seniors,9,22500
6544,2020-12-18, Afternoon, TAS, Kids,8,20000
6545,2020-12-18, Afternoon, TAS, Men,11,27500
6546,2020-12-18, Afternoon, TAS, Women,13,32500
6547,2020-12-18, Afternoon, TAS, Seniors,10,25000
6548,2020-12-18, Evening, TAS, Kids,12,30000
6549,2020-12-18, Evening, TAS, Men,13,32500
6550,2020-12-18, Evening, TAS, Women,13,32500
6551,2020-12-18, Evening, TAS, Seniors,12,30000
6552,2020-12-19, Morning, WA, Kids,8,20000
6553,2020-12-19, Morning, WA, Men,5,12500
6554,2020-12-19, Morning, WA, Women,5,12500
6555,2020-12-19, Morning, WA, Seniors,9,22500
6556,2020-12-19, Afternoon, WA, Kids,6,15000
6557,2020-12-19, Afternoon, WA, Men,8,20000
6558,2020-12-19, Afternoon, WA, Women,7,17500
6559,2020-12-19, Afternoon, WA, Seniors,6,15000
6560,2020-12-19, Evening, WA, Kids,9,22500
6561,2020-12-19, Evening, WA, Men,11,27500
6562,2020-12-19, Evening, WA, Women,9,22500
6563,2020-12-19, Evening, WA, Seniors,10,25000
6564,2020-12-19, Morning, NT, Kids,11,27500
6565,2020-12-19, Morning, NT, Men,8,20000
6566,2020-12-19, Morning, NT, Women,14,35000
6567,2020-12-19, Morning, NT, Seniors,10,25000
6568,2020-12-19, Afternoon, NT, Kids,10,25000
6569,2020-12-19, Afternoon, NT, Men,7,17500
6570,2020-12-19, Afternoon, NT, Women,14,35000
6571,2020-12-19, Afternoon, NT, Seniors,12,30000
6572,2020-12-19, Evening, NT, Kids,13,32500
6573,2020-12-19, Evening, NT, Men,14,35000
6574,2020-12-19, Evening, NT, Women,13,32500
6575,2020-12-19, Evening, NT, Seniors,10,25000
6576,2020-12-19, Morning, SA, Kids,28,70000
6577,2020-12-19, Morning, SA, Men,19,47500
6578,2020-12-19, Morning, SA, Women,29,72500
6579,2020-12-19, Morning, SA, Seniors,19,47500
6580,2020-12-19, Afternoon, SA, Kids,28,70000
6581,2020-12-19, Afternoon, SA, Men,30,75000
6582,2020-12-19, Afternoon, SA, Women,24,60000
6583,2020-12-19, Afternoon, SA, Seniors,30,75000
6584,2020-12-19, Evening, SA, Kids,31,77500
6585,2020-12-19, Evening, SA, Men,20,50000
6586,2020-12-19, Evening, SA, Women,32,80000
6587,2020-12-19, Evening, SA, Seniors,15,37500
6588,2020-12-19, Morning, VIC, Kids,39,97500
6589,2020-12-19, Morning, VIC, Men,64,160000
6590,2020-12-19, Morning, VIC, Women,57,142500
6591,2020-12-19, Morning, VIC, Seniors,57,142500
6592,2020-12-19, Afternoon, VIC, Kids,44,110000
6593,2020-12-19, Afternoon, VIC, Men,36,90000
6594,2020-12-19, Afternoon, VIC, Women,48,120000
6595,2020-12-19, Afternoon, VIC, Seniors,55,137500
6596,2020-12-19, Evening, VIC, Kids,38,95000
6597,2020-12-19, Evening, VIC, Men,51,127500
6598,2020-12-19, Evening, VIC, Women,65,162500
6599,2020-12-19, Evening, VIC, Seniors,40,100000
6600,2020-12-19, Morning, QLD, Kids,10,25000
6601,2020-12-19, Morning, QLD, Men,18,45000
6602,2020-12-19, Morning, QLD, Women,8,20000
6603,2020-12-19, Morning, QLD, Seniors,13,32500
6604,2020-12-19, Afternoon, QLD, Kids,25,62500
6605,2020-12-19, Afternoon, QLD, Men,11,27500
6606,2020-12-19, Afternoon, QLD, Women,25,62500
6607,2020-12-19, Afternoon, QLD, Seniors,21,52500
6608,2020-12-19, Evening, QLD, Kids,10,25000
6609,2020-12-19, Evening, QLD, Men,9,22500
6610,2020-12-19, Evening, QLD, Women,22,55000
6611,2020-12-19, Evening, QLD, Seniors,8,20000
6612,2020-12-19, Morning, NSW, Kids,38,95000
6613,2020-12-19, Morning, NSW, Men,34,85000
6614,2020-12-19, Morning, NSW, Women,43,107500
6615,2020-12-19, Morning, NSW, Seniors,30,75000
6616,2020-12-19, Afternoon, NSW, Kids,27,67500
6617,2020-12-19, Afternoon, NSW, Men,36,90000
6618,2020-12-19, Afternoon, NSW, Women,27,67500
6619,2020-12-19, Afternoon, NSW, Seniors,39,97500
6620,2020-12-19, Evening, NSW, Kids,19,47500
6621,2020-12-19, Evening, NSW, Men,33,82500
6622,2020-12-19, Evening, NSW, Women,25,62500
6623,2020-12-19, Evening, NSW, Seniors,17,42500
6624,2020-12-19, Morning, TAS, Kids,14,35000
6625,2020-12-19, Morning, TAS, Men,8,20000
6626,2020-12-19, Morning, TAS, Women,14,35000
6627,2020-12-19, Morning, TAS, Seniors,10,25000
6628,2020-12-19, Afternoon, TAS, Kids,6,15000
6629,2020-12-19, Afternoon, TAS, Men,12,30000
6630,2020-12-19, Afternoon, TAS, Women,5,12500
6631,2020-12-19, Afternoon, TAS, Seniors,13,32500
6632,2020-12-19, Evening, TAS, Kids,10,25000
6633,2020-12-19, Evening, TAS, Men,8,20000
6634,2020-12-19, Evening, TAS, Women,14,35000
6635,2020-12-19, Evening, TAS, Seniors,12,30000
6636,2020-12-20, Morning, WA, Kids,5,12500
6637,2020-12-20, Morning, WA, Men,13,32500
6638,2020-12-20, Morning, WA, Women,8,20000
6639,2020-12-20, Morning, WA, Seniors,15,37500
6640,2020-12-20, Afternoon, WA, Kids,10,25000
6641,2020-12-20, Afternoon, WA, Men,14,35000
6642,2020-12-20, Afternoon, WA, Women,6,15000
6643,2020-12-20, Afternoon, WA, Seniors,15,37500
6644,2020-12-20, Evening, WA, Kids,8,20000
6645,2020-12-20, Evening, WA, Men,10,25000
6646,2020-12-20, Evening, WA, Women,15,37500
6647,2020-12-20, Evening, WA, Seniors,10,25000
6648,2020-12-20, Morning, NT, Kids,5,12500
6649,2020-12-20, Morning, NT, Men,13,32500
6650,2020-12-20, Morning, NT, Women,10,25000
6651,2020-12-20, Morning, NT, Seniors,13,32500
6652,2020-12-20, Afternoon, NT, Kids,7,17500
6653,2020-12-20, Afternoon, NT, Men,9,22500
6654,2020-12-20, Afternoon, NT, Women,9,22500
6655,2020-12-20, Afternoon, NT, Seniors,11,27500
6656,2020-12-20, Evening, NT, Kids,14,35000
6657,2020-12-20, Evening, NT, Men,7,17500
6658,2020-12-20, Evening, NT, Women,9,22500
6659,2020-12-20, Evening, NT, Seniors,9,22500
6660,2020-12-20, Morning, SA, Kids,19,47500
6661,2020-12-20, Morning, SA, Men,27,67500
6662,2020-12-20, Morning, SA, Women,32,80000
6663,2020-12-20, Morning, SA, Seniors,18,45000
6664,2020-12-20, Afternoon, SA, Kids,20,50000
6665,2020-12-20, Afternoon, SA, Men,24,60000
6666,2020-12-20, Afternoon, SA, Women,33,82500
6667,2020-12-20, Afternoon, SA, Seniors,29,72500
6668,2020-12-20, Evening, SA, Kids,26,65000
6669,2020-12-20, Evening, SA, Men,19,47500
6670,2020-12-20, Evening, SA, Women,35,87500
6671,2020-12-20, Evening, SA, Seniors,31,77500
6672,2020-12-20, Morning, VIC, Kids,61,152500
6673,2020-12-20, Morning, VIC, Men,56,140000
6674,2020-12-20, Morning, VIC, Women,36,90000
6675,2020-12-20, Morning, VIC, Seniors,46,115000
6676,2020-12-20, Afternoon, VIC, Kids,52,130000
6677,2020-12-20, Afternoon, VIC, Men,43,107500
6678,2020-12-20, Afternoon, VIC, Women,44,110000
6679,2020-12-20, Afternoon, VIC, Seniors,52,130000
6680,2020-12-20, Evening, VIC, Kids,45,112500
6681,2020-12-20, Evening, VIC, Men,42,105000
6682,2020-12-20, Evening, VIC, Women,43,107500
6683,2020-12-20, Evening, VIC, Seniors,37,92500
6684,2020-12-20, Morning, QLD, Kids,14,35000
6685,2020-12-20, Morning, QLD, Men,15,37500
6686,2020-12-20, Morning, QLD, Women,24,60000
6687,2020-12-20, Morning, QLD, Seniors,19,47500
6688,2020-12-20, Afternoon, QLD, Kids,21,52500
6689,2020-12-20, Afternoon, QLD, Men,15,37500
6690,2020-12-20, Afternoon, QLD, Women,22,55000
6691,2020-12-20, Afternoon, QLD, Seniors,22,55000
6692,2020-12-20, Evening, QLD, Kids,9,22500
6693,2020-12-20, Evening, QLD, Men,8,20000
6694,2020-12-20, Evening, QLD, Women,16,40000
6695,2020-12-20, Evening, QLD, Seniors,9,22500
6696,2020-12-20, Morning, NSW, Kids,21,52500
6697,2020-12-20, Morning, NSW, Men,21,52500
6698,2020-12-20, Morning, NSW, Women,35,87500
6699,2020-12-20, Morning, NSW, Seniors,42,105000
6700,2020-12-20, Afternoon, NSW, Kids,31,77500
6701,2020-12-20, Afternoon, NSW, Men,40,100000
6702,2020-12-20, Afternoon, NSW, Women,22,55000
6703,2020-12-20, Afternoon, NSW, Seniors,38,95000
6704,2020-12-20, Evening, NSW, Kids,19,47500
6705,2020-12-20, Evening, NSW, Men,33,82500
6706,2020-12-20, Evening, NSW, Women,27,67500
6707,2020-12-20, Evening, NSW, Seniors,35,87500
6708,2020-12-20, Morning, TAS, Kids,8,20000
6709,2020-12-20, Morning, TAS, Men,6,15000
6710,2020-12-20, Morning, TAS, Women,12,30000
6711,2020-12-20, Morning, TAS, Seniors,9,22500
6712,2020-12-20, Afternoon, TAS, Kids,11,27500
6713,2020-12-20, Afternoon, TAS, Men,9,22500
6714,2020-12-20, Afternoon, TAS, Women,8,20000
6715,2020-12-20, Afternoon, TAS, Seniors,9,22500
6716,2020-12-20, Evening, TAS, Kids,15,37500
6717,2020-12-20, Evening, TAS, Men,9,22500
6718,2020-12-20, Evening, TAS, Women,6,15000
6719,2020-12-20, Evening, TAS, Seniors,6,15000
6720,2020-12-21, Morning, WA, Kids,13,32500
6721,2020-12-21, Morning, WA, Men,15,37500
6722,2020-12-21, Morning, WA, Women,11,27500
6723,2020-12-21, Morning, WA, Seniors,6,15000
6724,2020-12-21, Afternoon, WA, Kids,5,12500
6725,2020-12-21, Afternoon, WA, Men,9,22500
6726,2020-12-21, Afternoon, WA, Women,15,37500
6727,2020-12-21, Afternoon, WA, Seniors,7,17500
6728,2020-12-21, Evening, WA, Kids,11,27500
6729,2020-12-21, Evening, WA, Men,15,37500
6730,2020-12-21, Evening, WA, Women,10,25000
6731,2020-12-21, Evening, WA, Seniors,5,12500
6732,2020-12-21, Morning, NT, Kids,8,20000
6733,2020-12-21, Morning, NT, Men,8,20000
6734,2020-12-21, Morning, NT, Women,13,32500
6735,2020-12-21, Morning, NT, Seniors,12,30000
6736,2020-12-21, Afternoon, NT, Kids,11,27500
6737,2020-12-21, Afternoon, NT, Men,7,17500
6738,2020-12-21, Afternoon, NT, Women,14,35000
6739,2020-12-21, Afternoon, NT, Seniors,13,32500
6740,2020-12-21, Evening, NT, Kids,12,30000
6741,2020-12-21, Evening, NT, Men,6,15000
6742,2020-12-21, Evening, NT, Women,8,20000
6743,2020-12-21, Evening, NT, Seniors,9,22500
6744,2020-12-21, Morning, SA, Kids,15,37500
6745,2020-12-21, Morning, SA, Men,27,67500
6746,2020-12-21, Morning, SA, Women,20,50000
6747,2020-12-21, Morning, SA, Seniors,16,40000
6748,2020-12-21, Afternoon, SA, Kids,32,80000
6749,2020-12-21, Afternoon, SA, Men,20,50000
6750,2020-12-21, Afternoon, SA, Women,27,67500
6751,2020-12-21, Afternoon, SA, Seniors,21,52500
6752,2020-12-21, Evening, SA, Kids,16,40000
6753,2020-12-21, Evening, SA, Men,22,55000
6754,2020-12-21, Evening, SA, Women,34,85000
6755,2020-12-21, Evening, SA, Seniors,30,75000
6756,2020-12-21, Morning, VIC, Kids,55,137500
6757,2020-12-21, Morning, VIC, Men,56,140000
6758,2020-12-21, Morning, VIC, Women,35,87500
6759,2020-12-21, Morning, VIC, Seniors,47,117500
6760,2020-12-21, Afternoon, VIC, Kids,54,135000
6761,2020-12-21, Afternoon, VIC, Men,61,152500
6762,2020-12-21, Afternoon, VIC, Women,62,155000
6763,2020-12-21, Afternoon, VIC, Seniors,39,97500
6764,2020-12-21, Evening, VIC, Kids,44,110000
6765,2020-12-21, Evening, VIC, Men,54,135000
6766,2020-12-21, Evening, VIC, Women,64,160000
6767,2020-12-21, Evening, VIC, Seniors,56,140000
6768,2020-12-21, Morning, QLD, Kids,16,40000
6769,2020-12-21, Morning, QLD, Men,11,27500
6770,2020-12-21, Morning, QLD, Women,15,37500
6771,2020-12-21, Morning, QLD, Seniors,16,40000
6772,2020-12-21, Afternoon, QLD, Kids,16,40000
6773,2020-12-21, Afternoon, QLD, Men,24,60000
6774,2020-12-21, Afternoon, QLD, Women,18,45000
6775,2020-12-21, Afternoon, QLD, Seniors,15,37500
6776,2020-12-21, Evening, QLD, Kids,22,55000
6777,2020-12-21, Evening, QLD, Men,18,45000
6778,2020-12-21, Evening, QLD, Women,18,45000
6779,2020-12-21, Evening, QLD, Seniors,10,25000
6780,2020-12-21, Morning, NSW, Kids,17,42500
6781,2020-12-21, Morning, NSW, Men,24,60000
6782,2020-12-21, Morning, NSW, Women,28,70000
6783,2020-12-21, Morning, NSW, Seniors,17,42500
6784,2020-12-21, Afternoon, NSW, Kids,39,97500
6785,2020-12-21, Afternoon, NSW, Men,22,55000
6786,2020-12-21, Afternoon, NSW, Women,26,65000
6787,2020-12-21, Afternoon, NSW, Seniors,24,60000
6788,2020-12-21, Evening, NSW, Kids,17,42500
6789,2020-12-21, Evening, NSW, Men,28,70000
6790,2020-12-21, Evening, NSW, Women,17,42500
6791,2020-12-21, Evening, NSW, Seniors,24,60000
6792,2020-12-21, Morning, TAS, Kids,9,22500
6793,2020-12-21, Morning, TAS, Men,11,27500
6794,2020-12-21, Morning, TAS, Women,8,20000
6795,2020-12-21, Morning, TAS, Seniors,6,15000
6796,2020-12-21, Afternoon, TAS, Kids,9,22500
6797,2020-12-21, Afternoon, TAS, Men,9,22500
6798,2020-12-21, Afternoon, TAS, Women,10,25000
6799,2020-12-21, Afternoon, TAS, Seniors,6,15000
6800,2020-12-21, Evening, TAS, Kids,13,32500
6801,2020-12-21, Evening, TAS, Men,10,25000
6802,2020-12-21, Evening, TAS, Women,5,12500
6803,2020-12-21, Evening, TAS, Seniors,15,37500
6804,2020-12-22, Morning, WA, Kids,13,32500
6805,2020-12-22, Morning, WA, Men,12,30000
6806,2020-12-22, Morning, WA, Women,6,15000
6807,2020-12-22, Morning, WA, Seniors,7,17500
6808,2020-12-22, Afternoon, WA, Kids,11,27500
6809,2020-12-22, Afternoon, WA, Men,9,22500
6810,2020-12-22, Afternoon, WA, Women,8,20000
6811,2020-12-22, Afternoon, WA, Seniors,14,35000
6812,2020-12-22, Evening, WA, Kids,13,32500
6813,2020-12-22, Evening, WA, Men,10,25000
6814,2020-12-22, Evening, WA, Women,14,35000
6815,2020-12-22, Evening, WA, Seniors,5,12500
6816,2020-12-22, Morning, NT, Kids,11,27500
6817,2020-12-22, Morning, NT, Men,12,30000
6818,2020-12-22, Morning, NT, Women,15,37500
6819,2020-12-22, Morning, NT, Seniors,7,17500
6820,2020-12-22, Afternoon, NT, Kids,14,35000
6821,2020-12-22, Afternoon, NT, Men,12,30000
6822,2020-12-22, Afternoon, NT, Women,15,37500
6823,2020-12-22, Afternoon, NT, Seniors,14,35000
6824,2020-12-22, Evening, NT, Kids,7,17500
6825,2020-12-22, Evening, NT, Men,15,37500
6826,2020-12-22, Evening, NT, Women,9,22500
6827,2020-12-22, Evening, NT, Seniors,14,35000
6828,2020-12-22, Morning, SA, Kids,25,62500
6829,2020-12-22, Morning, SA, Men,21,52500
6830,2020-12-22, Morning, SA, Women,28,70000
6831,2020-12-22, Morning, SA, Seniors,17,42500
6832,2020-12-22, Afternoon, SA, Kids,15,37500
6833,2020-12-22, Afternoon, SA, Men,27,67500
6834,2020-12-22, Afternoon, SA, Women,25,62500
6835,2020-12-22, Afternoon, SA, Seniors,25,62500
6836,2020-12-22, Evening, SA, Kids,33,82500
6837,2020-12-22, Evening, SA, Men,20,50000
6838,2020-12-22, Evening, SA, Women,16,40000
6839,2020-12-22, Evening, SA, Seniors,35,87500
6840,2020-12-22, Morning, VIC, Kids,52,130000
6841,2020-12-22, Morning, VIC, Men,36,90000
6842,2020-12-22, Morning, VIC, Women,56,140000
6843,2020-12-22, Morning, VIC, Seniors,59,147500
6844,2020-12-22, Afternoon, VIC, Kids,58,145000
6845,2020-12-22, Afternoon, VIC, Men,41,102500
